id_speaker;gender;ester1;ester2;etape;repere;all
3924;female;NA;NA;NA;1;1
3925;male;NA;NA;NA;4;4
3926;male;NA;NA;NA;1;1
3927;female;NA;NA;NA;1;1
3928;male;NA;NA;NA;49;49
3929;female;NA;NA;NA;2;2
3930;male;NA;NA;NA;2;2
3931;male;NA;NA;NA;NA;0
3932;female;NA;NA;NA;2;2
3933;male;NA;NA;NA;6;6
3934;male;NA;NA;NA;3;3
3935;male;NA;NA;NA;1;1
3936;male;NA;NA;NA;1;1
3937;female;NA;NA;NA;1;1
3938;male;NA;NA;NA;1;1
3939;male;NA;NA;NA;2;2
3940;female;NA;NA;NA;2;2
3941;male;NA;NA;NA;2;2
3942;female;NA;NA;NA;2;2
3943;male;NA;NA;NA;119;119
3944;male;NA;NA;NA;1;1
3945;male;NA;NA;NA;1;1
3946;female;NA;NA;NA;2;2
3947;male;NA;NA;NA;2;2
3948;male;NA;NA;NA;2;2
3949;male;NA;NA;NA;1;1
3950;male;NA;NA;NA;NA;0
3951;female;NA;NA;NA;6;6
3952;female;NA;NA;NA;NA;0
3953;female;NA;NA;NA;3;3
3954;female;NA;NA;NA;NA;0
3955;male;NA;NA;NA;1;1
3956;female;NA;NA;NA;3;3
3957;female;NA;NA;NA;1;1
3958;female;NA;NA;NA;1;1
3959;female;NA;NA;NA;1;1
3960;female;NA;NA;NA;1;1
3961;female;NA;NA;NA;1;1
3962;female;NA;NA;NA;2;2
3963;male;NA;NA;NA;3;3
3964;male;NA;NA;NA;NA;0
3965;male;NA;NA;NA;1;1
3966;male;NA;NA;NA;2;2
3967;female;NA;NA;NA;2;2
3968;female;NA;NA;NA;1;1
3969;male;NA;NA;NA;39;39
3970;female;NA;NA;NA;38;38
3971;male;NA;NA;NA;14;14
3972;male;NA;NA;NA;2;2
3973;male;NA;NA;NA;1;1
3974;male;NA;NA;NA;15;15
3975;male;NA;NA;NA;47;47
3976;female;NA;NA;NA;1;1
3977;male;NA;NA;NA;7;7
3978;female;NA;NA;NA;2;2
3979;male;NA;NA;NA;1;1
3980;male;NA;NA;NA;1;1
3981;female;NA;NA;NA;NA;0
3982;male;NA;NA;NA;1;1
3983;male;NA;NA;NA;2;2
3984;female;NA;NA;NA;1;1
3985;female;NA;NA;NA;1;1
3986;male;NA;NA;NA;3;3
3987;male;NA;NA;NA;NA;0
3988;male;NA;NA;NA;1;1
3989;male;NA;NA;NA;2;2
3990;female;NA;NA;NA;31;31
3991;male;NA;NA;NA;5;5
3992;male;NA;NA;NA;27;27
3993;male;NA;NA;NA;16;16
3994;female;NA;NA;NA;1;1
3995;male;NA;NA;NA;1;1
3996;female;NA;NA;NA;2;2
3997;male;NA;NA;NA;1;1
3998;male;NA;NA;NA;42;42
3999;male;NA;NA;NA;8;8
4000;male;NA;NA;NA;5;5
4001;male;NA;NA;NA;64;64
4002;male;NA;NA;NA;46;46
4003;male;NA;NA;NA;2;2
4004;male;NA;NA;NA;5;5
4005;male;NA;NA;NA;1;1
4006;female;NA;NA;NA;1;1
4007;female;NA;NA;NA;1;1
4008;male;NA;NA;NA;3;3
4009;male;NA;NA;NA;6;6
4010;male;NA;NA;NA;2;2
4011;male;NA;NA;NA;20;20
4012;male;NA;NA;NA;36;36
4013;male;NA;NA;NA;1;1
4014;male;NA;NA;NA;1;1
4015;female;NA;NA;NA;3;3
4016;male;NA;NA;NA;2;2
4017;male;NA;NA;NA;NA;0
4018;male;NA;NA;NA;NA;0
4019;female;NA;NA;NA;NA;0
4020;female;NA;NA;NA;NA;0
4021;male;NA;NA;NA;NA;0
4022;male;NA;NA;NA;NA;0
4023;male;NA;NA;NA;1;1
4024;male;NA;NA;NA;2;2
4025;female;NA;NA;NA;1;1
4026;female;NA;NA;NA;15;15
4027;male;NA;NA;NA;4;4
4028;male;NA;NA;NA;1;1
4029;male;NA;NA;NA;7;7
4030;male;NA;NA;NA;28;28
4031;male;NA;NA;NA;30;30
4032;female;NA;NA;NA;4;4
4033;male;NA;NA;NA;1;1
4034;male;NA;NA;NA;1;1
4035;male;NA;NA;NA;1;1
4036;male;NA;NA;NA;1;1
4037;male;NA;NA;NA;1;1
4038;male;NA;NA;NA;25;25
4039;male;NA;NA;NA;22;22
4040;female;NA;NA;NA;1;1
4041;male;NA;NA;NA;3;3
4042;male;NA;NA;NA;2;2
4043;male;NA;NA;NA;2;2
4044;male;NA;NA;NA;24;24
4045;male;NA;NA;NA;17;17
4046;male;NA;NA;NA;1;1
4047;male;NA;NA;NA;1;1
4048;male;NA;NA;NA;21;21
4049;female;NA;NA;NA;2;2
4050;male;NA;NA;NA;1;1
4051;male;NA;NA;NA;NA;0
4052;male;NA;NA;NA;NA;0
4053;male;NA;NA;NA;6;6
4054;female;NA;NA;NA;10;10
4055;male;NA;NA;NA;8;8
4056;male;NA;NA;NA;2;2
4057;male;NA;NA;NA;25;25
4058;female;NA;NA;NA;1;1
4059;male;NA;NA;NA;1;1
4060;male;NA;NA;NA;1;1
4061;female;NA;NA;NA;24;24
4062;male;NA;NA;NA;45;45
4063;female;NA;NA;NA;1;1
4064;female;NA;NA;NA;3;3
4065;male;NA;NA;NA;1;1
4066;male;NA;NA;NA;1;1
4067;male;NA;NA;NA;10;10
4068;male;NA;NA;NA;5;5
4069;male;NA;NA;NA;1;1
4070;male;NA;NA;NA;16;16
4071;female;NA;NA;NA;2;2
4072;male;NA;NA;NA;1;1
4073;female;NA;NA;NA;11;11
4074;male;NA;NA;NA;1;1
4075;male;NA;NA;NA;1;1
4076;male;NA;NA;NA;2;2
4077;female;NA;NA;NA;1;1
4078;male;NA;NA;NA;6;6
4079;male;NA;NA;NA;24;24
4080;male;NA;NA;NA;1;1
4081;female;NA;NA;NA;1;1
4082;male;NA;NA;NA;12;12
4083;male;NA;NA;NA;2;2
4084;male;NA;NA;NA;NA;0
4085;male;NA;NA;NA;5;5
4086;male;NA;NA;NA;1;1
4087;male;NA;NA;NA;2;2
4088;male;NA;NA;NA;NA;0
4089;male;NA;NA;NA;2;2
4090;male;NA;NA;NA;NA;0
4091;male;NA;NA;NA;2;2
4092;male;NA;NA;NA;1;1
4093;male;NA;NA;NA;2;2
4094;male;NA;NA;NA;18;18
4095;male;NA;NA;NA;11;11
4096;male;NA;NA;NA;1;1
4097;male;NA;NA;NA;8;8
4098;female;NA;NA;NA;1;1
4099;female;NA;NA;NA;1;1
4100;female;NA;NA;NA;5;5
4101;male;NA;NA;NA;6;6
4102;male;NA;NA;NA;28;28
4103;male;NA;NA;NA;28;28
4104;male;NA;NA;NA;7;7
4105;male;NA;NA;NA;3;3
4106;male;NA;NA;NA;NA;0
4107;male;NA;NA;NA;NA;0
4108;male;NA;NA;NA;NA;0
4109;male;NA;NA;NA;40;40
4110;male;NA;NA;NA;1;1
4111;male;NA;NA;NA;31;31
4112;male;NA;NA;NA;31;31
4113;male;NA;NA;NA;14;14
4114;male;NA;NA;NA;NA;0
4115;male;NA;NA;NA;NA;0
4116;male;NA;NA;NA;4;4
4117;male;NA;NA;NA;7;7
4118;female;NA;NA;NA;1;1
4119;male;NA;NA;NA;1;1
4120;male;NA;NA;NA;1;1
4121;male;NA;NA;NA;15;15
4122;female;NA;NA;NA;15;15
4123;male;NA;NA;NA;NA;0
4124;male;NA;NA;NA;NA;0
4125;female;NA;NA;NA;NA;0
4126;female;NA;NA;NA;NA;0
4127;female;NA;NA;NA;NA;0
4128;female;NA;NA;NA;NA;0
4129;female;NA;NA;NA;2;2
4130;male;NA;NA;NA;36;36
4131;male;NA;NA;NA;2;2
4132;female;NA;NA;NA;26;26
4133;female;NA;NA;NA;36;36
4134;female;NA;NA;NA;2;2
4135;female;NA;NA;NA;3;3
4136;male;NA;NA;NA;4;4
4137;male;NA;NA;NA;1;1
4138;male;NA;NA;NA;1;1
4139;male;NA;NA;NA;2;2
4140;male;NA;NA;NA;3;3
4141;female;NA;NA;NA;1;1
4142;female;NA;NA;NA;1;1
4143;female;NA;NA;NA;2;2
4144;female;NA;NA;NA;1;1
4145;male;NA;NA;NA;2;2
4146;male;NA;NA;NA;NA;0
4147;male;NA;NA;NA;NA;0
4148;male;NA;NA;NA;1;1
4149;female;NA;NA;NA;3;3
4150;male;NA;NA;NA;9;9
4151;male;NA;NA;NA;19;19
4152;male;NA;NA;NA;1;1
4153;male;NA;NA;NA;1;1
4154;female;NA;NA;NA;2;2
4155;male;NA;NA;NA;1;1
4156;male;NA;NA;NA;29;29
4157;male;NA;NA;NA;2;2
4158;male;NA;NA;NA;NA;0
4159;male;NA;NA;NA;7;7
4160;female;NA;NA;NA;2;2
4161;male;NA;NA;NA;2;2
4162;male;NA;NA;NA;3;3
4163;male;NA;NA;NA;1;1
4164;male;NA;NA;NA;4;4
4165;female;NA;NA;NA;7;7
4166;male;NA;NA;NA;3;3
4167;male;NA;NA;NA;6;6
4168;male;NA;NA;NA;17;17
4169;male;NA;NA;NA;27;27
4170;male;NA;NA;NA;3;3
4171;male;NA;NA;NA;1;1
4172;male;NA;NA;NA;1;1
4173;female;NA;NA;NA;3;3
4174;female;NA;NA;NA;3;3
4175;male;NA;NA;NA;1;1
4176;male;NA;NA;NA;12;12
4177;female;NA;NA;NA;4;4
4178;male;NA;NA;NA;16;16
4179;male;NA;NA;NA;2;2
4180;male;NA;NA;NA;NA;0
4181;female;NA;NA;NA;2;2
4182;female;NA;NA;NA;NA;0
4183;male;NA;NA;NA;NA;0
4184;male;NA;NA;NA;3;3
4185;female;NA;NA;NA;3;3
4186;male;NA;NA;NA;2;2
4187;male;NA;NA;NA;12;12
4188;male;NA;NA;NA;NA;0
4189;male;NA;NA;NA;8;8
4190;female;NA;NA;NA;26;26
4191;male;NA;NA;NA;34;34
4192;female;NA;NA;NA;4;4
4193;male;NA;NA;NA;1;1
4194;male;NA;NA;NA;8;8
4195;male;NA;NA;NA;24;24
4196;male;NA;NA;NA;1;1
4197;male;NA;NA;NA;NA;0
4198;male;NA;NA;NA;NA;0
4199;male;NA;NA;NA;3;3
4200;male;NA;NA;NA;6;6
4201;male;NA;NA;NA;NA;0
4202;female;NA;NA;NA;3;3
4203;female;NA;NA;NA;1;1
4204;male;NA;NA;NA;7;7
4205;female;NA;NA;NA;1;1
4206;male;NA;NA;NA;27;27
4207;male;NA;NA;NA;1;1
4208;male;NA;NA;NA;2;2
4209;female;NA;NA;NA;1;1
4210;male;NA;NA;NA;10;10
4211;male;NA;NA;NA;13;13
4212;male;NA;NA;NA;1;1
4213;male;NA;NA;NA;3;3
4214;male;NA;NA;NA;NA;0
4215;male;NA;NA;NA;1;1
4216;male;NA;NA;NA;1;1
4217;female;NA;NA;NA;3;3
4218;male;NA;NA;NA;2;2
4219;female;NA;NA;NA;2;2
4220;female;NA;NA;NA;NA;0
4221;male;NA;NA;NA;1;1
4222;male;NA;NA;NA;1;1
4223;male;NA;NA;NA;2;2
4224;male;NA;NA;NA;5;5
4225;male;NA;NA;NA;15;15
4226;male;NA;NA;NA;2;2
4227;female;NA;NA;NA;3;3
4228;female;NA;NA;NA;2;2
4229;male;NA;NA;NA;1;1
4230;male;NA;NA;NA;25;25
4231;male;NA;NA;NA;19;19
4232;male;NA;NA;NA;19;19
4233;male;NA;NA;NA;3;3
4234;male;NA;NA;NA;2;2
4235;female;NA;NA;NA;3;3
4236;male;NA;NA;NA;1;1
4237;male;NA;NA;NA;2;2
4238;female;NA;NA;NA;4;4
4239;female;NA;NA;NA;NA;0
4240;male;NA;NA;NA;1;1
4241;male;NA;NA;NA;1;1
4242;female;NA;NA;NA;2;2
4243;male;NA;NA;NA;5;5
4244;male;NA;NA;NA;4;4
4245;male;NA;NA;NA;1;1
4246;female;NA;NA;NA;1;1
4247;male;NA;NA;NA;16;16
4248;female;NA;NA;NA;2;2
4249;male;NA;NA;NA;3;3
4250;male;NA;NA;NA;1;1
4251;male;NA;NA;NA;1;1
4252;male;NA;NA;NA;11;11
4253;male;NA;NA;NA;16;16
4254;male;NA;NA;NA;12;12
4255;female;NA;NA;NA;3;3
4256;male;NA;NA;NA;1;1
4257;male;NA;NA;NA;1;1
4258;male;NA;NA;NA;2;2
4259;male;NA;NA;NA;5;5
4260;female;NA;NA;NA;2;2
4261;male;NA;NA;NA;2;2
4262;male;NA;NA;NA;87;87
4263;male;NA;NA;NA;23;23
4264;female;NA;NA;NA;1;1
4265;male;NA;NA;NA;10;10
4266;male;NA;NA;NA;26;26
4267;female;NA;NA;NA;12;12
4268;male;NA;NA;NA;7;7
4269;female;NA;NA;NA;2;2
4270;female;NA;NA;NA;2;2
4271;female;NA;NA;NA;NA;0
4272;female;NA;NA;NA;1;1
4273;female;NA;NA;NA;2;2
4274;female;NA;NA;NA;1;1
4275;male;NA;NA;NA;4;4
4276;male;NA;NA;NA;1;1
4277;male;NA;NA;NA;NA;0
4278;male;NA;NA;NA;5;5
4279;female;NA;NA;NA;1;1
4280;male;NA;NA;NA;1;1
4281;male;NA;NA;NA;1;1
4282;male;NA;NA;NA;NA;0
4283;male;NA;NA;NA;2;2
4284;female;NA;NA;NA;2;2
4285;female;NA;NA;NA;NA;0
4286;female;NA;NA;NA;2;2
4287;male;NA;NA;NA;1;1
4288;female;NA;NA;NA;1;1
4289;male;NA;NA;NA;1;1
4290;male;NA;NA;NA;4;4
4291;male;NA;NA;NA;NA;0
4292;female;NA;NA;NA;2;2
4293;male;NA;NA;NA;2;2
4294;male;NA;NA;NA;1;1
4295;male;NA;NA;NA;1;1
4296;female;NA;NA;NA;2;2
4297;male;NA;NA;NA;1;1
4298;female;NA;NA;NA;NA;0
4299;male;NA;NA;NA;1;1
4300;male;NA;NA;NA;1;1
4301;male;NA;NA;NA;1;1
4302;female;NA;NA;NA;1;1
4303;female;NA;NA;NA;2;2
4304;female;NA;NA;NA;1;1
4305;male;NA;NA;NA;1;1
4306;female;NA;NA;NA;2;2
4307;female;NA;NA;NA;1;1
4308;female;NA;NA;NA;3;3
4309;male;NA;NA;NA;4;4
4310;male;NA;NA;NA;2;2
4311;female;NA;NA;NA;2;2
4312;male;NA;NA;NA;1;1
4313;female;NA;NA;NA;1;1
4314;male;NA;NA;NA;3;3
4315;female;NA;NA;NA;NA;0
4316;male;NA;NA;NA;1;1
4317;female;NA;NA;NA;2;2
4318;female;NA;NA;NA;2;2
4319;male;NA;NA;NA;NA;0
4320;female;NA;NA;NA;4;4
4321;female;NA;NA;NA;2;2
4322;male;NA;NA;NA;2;2
4323;male;NA;NA;NA;NA;0
4324;female;NA;NA;NA;2;2
4325;female;NA;NA;NA;2;2
4326;female;NA;NA;NA;NA;0
4327;male;NA;NA;NA;1;1
4328;male;NA;NA;NA;1;1
4329;female;NA;NA;NA;2;2
4330;male;NA;NA;NA;NA;0
4331;female;NA;NA;NA;2;2
4332;female;NA;NA;NA;2;2
4333;male;NA;NA;NA;1;1
4334;male;NA;NA;NA;1;1
4335;female;NA;NA;NA;1;1
4336;male;NA;NA;NA;1;1
4337;female;NA;NA;NA;1;1
4338;female;NA;NA;NA;18;18
4339;male;NA;NA;NA;1;1
4340;male;NA;NA;NA;1;1
4341;male;NA;NA;NA;3;3
4342;male;NA;NA;NA;NA;0
4343;female;NA;NA;NA;1;1
4344;female;NA;NA;NA;2;2
4345;male;NA;NA;NA;2;2
4346;female;NA;NA;NA;NA;0
4347;female;NA;NA;NA;1;1
4348;female;NA;NA;NA;NA;0
4349;female;NA;NA;NA;NA;0
4350;male;NA;NA;NA;NA;0
4351;male;NA;NA;NA;NA;0
4352;female;NA;NA;NA;10;10
4353;female;NA;NA;NA;NA;0
4354;female;NA;NA;NA;2;2
4355;male;NA;NA;NA;NA;0
4356;male;NA;NA;NA;NA;0
4357;male;NA;NA;NA;2;2
4358;male;NA;NA;NA;1;1
4359;male;NA;NA;NA;1;1
4360;female;NA;NA;NA;1;1
4361;female;NA;NA;NA;1;1
4362;male;NA;NA;NA;1;1
4363;female;NA;NA;NA;1;1
4364;female;NA;NA;NA;1;1
4365;male;NA;NA;NA;2;2
4366;female;NA;NA;NA;1;1
4367;male;NA;NA;NA;1;1
4368;female;NA;NA;NA;2;2
4369;female;NA;NA;NA;1;1
4370;female;NA;NA;NA;1;1
4371;male;NA;NA;NA;NA;0
4372;male;NA;NA;NA;NA;0
4373;male;NA;NA;NA;NA;0
4374;female;NA;NA;NA;2;2
4375;female;NA;NA;NA;5;5
4376;male;NA;NA;NA;4;4
4377;male;NA;NA;NA;5;5
4378;male;NA;NA;NA;1;1
4379;male;NA;NA;NA;NA;0
4380;female;NA;NA;NA;NA;0
4381;female;NA;NA;NA;NA;0
4382;male;NA;NA;NA;1;1
4383;male;NA;NA;NA;NA;0
4384;female;NA;NA;NA;1;1
4385;male;NA;NA;NA;1;1
4386;male;NA;NA;NA;1;1
4387;male;NA;NA;NA;NA;0
4388;male;NA;NA;NA;NA;0
4389;female;NA;NA;NA;1;1
4390;male;NA;NA;NA;2;2
4391;male;NA;NA;NA;1;1
4392;female;NA;NA;NA;2;2
4393;female;NA;NA;NA;NA;0
4394;male;NA;NA;NA;NA;0
4395;male;NA;NA;NA;NA;0
4396;male;NA;NA;NA;1;1
4397;female;NA;NA;NA;2;2
4398;female;NA;NA;NA;4;4
4399;male;NA;NA;NA;1;1
4400;NA;NA;NA;NA;1;1
4401;male;NA;NA;NA;1;1
4402;NA;NA;NA;NA;1;1
4403;female;NA;NA;NA;2;2
4404;male;NA;NA;NA;NA;0
4405;male;NA;NA;NA;1;1
4406;female;NA;NA;NA;4;4
4407;male;NA;NA;NA;NA;0
4408;male;NA;NA;NA;NA;0
4409;male;NA;NA;NA;NA;0
4410;male;NA;NA;NA;NA;0
4411;female;NA;NA;NA;5;5
4412;female;NA;NA;NA;1;1
4413;male;NA;NA;NA;2;2
4414;male;NA;NA;NA;1;1
4415;female;NA;NA;NA;2;2
4416;male;NA;NA;NA;1;1
4417;female;NA;NA;NA;4;4
4418;male;NA;NA;NA;1;1
4419;female;NA;NA;NA;1;1
4420;female;NA;NA;NA;1;1
4421;female;NA;NA;NA;2;2
4422;male;NA;NA;NA;1;1
4423;male;NA;NA;NA;1;1
4424;female;NA;NA;NA;1;1
4425;male;NA;NA;NA;4;4
4426;male;NA;NA;NA;NA;0
4427;female;NA;NA;NA;4;4
4428;male;NA;NA;NA;1;1
4429;female;NA;NA;NA;3;3
4430;female;NA;NA;NA;1;1
4431;female;NA;NA;NA;NA;0
4432;female;NA;NA;NA;1;1
4433;male;NA;NA;NA;2;2
4434;male;NA;NA;NA;1;1
4435;male;NA;NA;NA;1;1
4436;female;NA;NA;NA;3;3
4437;female;NA;NA;NA;1;1
4438;female;NA;NA;NA;NA;0
4439;female;NA;NA;NA;NA;0
4440;male;NA;NA;NA;4;4
4441;female;NA;NA;NA;2;2
4442;male;NA;NA;NA;2;2
4443;female;NA;NA;NA;3;3
4444;female;NA;NA;NA;3;3
4445;female;NA;NA;NA;4;4
4446;female;NA;NA;NA;NA;0
4447;male;NA;NA;NA;5;5
4448;male;NA;NA;NA;NA;0
4449;female;NA;NA;NA;3;3
4450;male;NA;NA;NA;1;1
4451;male;NA;NA;NA;2;2
4452;male;NA;NA;NA;NA;0
4453;female;NA;NA;NA;3;3
4454;male;NA;NA;NA;1;1
4455;female;NA;NA;NA;2;2
4456;female;NA;NA;NA;2;2
4457;female;NA;NA;NA;3;3
4458;male;NA;NA;NA;NA;0
4459;female;NA;NA;NA;5;5
4460;female;NA;NA;NA;1;1
4461;female;NA;NA;NA;3;3
4462;male;NA;NA;NA;3;3
4463;female;NA;NA;NA;3;3
4464;male;NA;NA;NA;NA;0
4465;male;NA;NA;NA;1;1
4466;male;NA;NA;NA;NA;0
4467;male;NA;NA;NA;4;4
4468;male;NA;NA;NA;1;1
4469;male;NA;NA;NA;3;3
4470;female;NA;NA;NA;1;1
4471;female;NA;NA;NA;3;3
4472;male;NA;NA;NA;2;2
4473;female;NA;NA;NA;3;3
4474;female;NA;NA;NA;NA;0
4475;female;NA;NA;NA;4;4
4476;female;NA;NA;NA;2;2
4477;female;NA;NA;NA;NA;0
4478;male;NA;NA;NA;1;1
4479;male;NA;NA;NA;1;1
4480;male;NA;NA;NA;3;3
4481;female;NA;NA;NA;3;3
4482;male;NA;NA;NA;1;1
4483;male;NA;NA;NA;1;1
4484;male;NA;NA;NA;1;1
4485;male;NA;NA;NA;1;1
4486;female;NA;NA;NA;3;3
4487;male;NA;NA;NA;3;3
4488;female;NA;NA;NA;2;2
4489;female;NA;NA;NA;2;2
4490;female;NA;NA;NA;NA;0
4491;female;NA;NA;NA;2;2
4492;male;NA;NA;NA;2;2
4493;female;NA;NA;NA;1;1
4494;male;NA;NA;NA;NA;0
4495;female;NA;NA;NA;2;2
4496;male;NA;NA;NA;2;2
4497;female;NA;NA;NA;2;2
4498;male;NA;NA;NA;2;2
4499;male;NA;NA;NA;NA;0
4500;female;NA;NA;NA;3;3
4501;male;NA;NA;NA;2;2
4502;male;NA;NA;NA;1;1
4503;male;NA;NA;NA;7;7
4504;male;NA;NA;NA;NA;0
4505;male;NA;NA;NA;2;2
4506;male;NA;NA;NA;1;1
4507;male;NA;NA;NA;NA;0
4508;male;NA;NA;NA;NA;0
4509;female;NA;NA;NA;2;2
4510;female;NA;NA;NA;1;1
4511;male;NA;NA;NA;1;1
4512;male;NA;NA;NA;1;1
4513;male;NA;NA;NA;1;1
4514;female;NA;NA;NA;2;2
4515;female;NA;NA;NA;1;1
4516;female;NA;NA;NA;NA;0
4517;male;NA;NA;NA;NA;0
4518;male;NA;NA;NA;NA;0
4519;female;NA;NA;NA;2;2
4520;male;NA;NA;NA;3;3
4521;female;NA;NA;NA;NA;0
4522;male;NA;NA;NA;NA;0
4523;male;NA;NA;NA;NA;0
4524;male;NA;NA;NA;1;1
4525;female;NA;NA;NA;3;3
4526;male;NA;NA;NA;3;3
4527;male;NA;NA;NA;NA;0
4528;female;NA;NA;NA;3;3
4529;male;NA;NA;NA;2;2
4530;female;NA;NA;NA;3;3
4531;female;NA;NA;NA;3;3
4532;female;NA;NA;NA;2;2
4533;female;NA;NA;NA;NA;0
4534;female;NA;NA;NA;3;3
4535;female;NA;NA;NA;2;2
4536;female;NA;NA;NA;3;3
4537;female;NA;NA;NA;1;1
4538;female;NA;NA;NA;3;3
4539;female;NA;NA;NA;3;3
4540;female;NA;NA;NA;8;8
4541;male;NA;NA;NA;2;2
4542;male;NA;NA;NA;NA;0
4543;male;NA;NA;NA;NA;0
4544;male;NA;NA;NA;1;1
4545;male;NA;NA;NA;NA;0
4546;female;NA;NA;NA;2;2
4547;male;NA;NA;NA;1;1
4548;male;NA;NA;NA;1;1
4549;male;NA;NA;NA;NA;0
4550;male;NA;NA;NA;4;4
4551;male;NA;NA;NA;1;1
4552;male;NA;NA;NA;1;1
4553;female;NA;NA;NA;2;2
4554;male;NA;NA;NA;3;3
4555;male;NA;NA;NA;1;1
4556;male;NA;NA;NA;NA;0
4557;female;NA;NA;NA;2;2
4558;female;NA;NA;NA;1;1
4559;female;NA;NA;NA;2;2
4560;male;NA;NA;NA;NA;0
4561;male;NA;NA;NA;1;1
4562;male;NA;NA;NA;2;2
4563;male;NA;NA;NA;1;1
4564;male;NA;NA;NA;2;2
4565;male;NA;NA;NA;NA;0
4566;female;NA;NA;NA;1;1
4567;male;NA;NA;NA;3;3
4568;male;NA;NA;NA;2;2
4569;female;NA;NA;NA;3;3
4570;female;NA;NA;NA;NA;0
4571;female;NA;NA;NA;3;3
4572;male;NA;NA;NA;NA;0
4573;female;NA;NA;NA;3;3
4574;female;NA;NA;NA;1;1
4575;female;NA;NA;NA;NA;0
4576;female;NA;NA;NA;1;1
4577;male;NA;NA;NA;1;1
4578;male;NA;NA;NA;1;1
4579;female;NA;NA;NA;3;3
4580;female;NA;NA;NA;NA;0
4581;female;NA;NA;NA;1;1
4582;male;NA;NA;NA;NA;0
4583;male;NA;NA;NA;1;1
4584;male;NA;NA;NA;NA;0
4585;female;NA;NA;NA;2;2
4586;male;NA;NA;NA;NA;0
4587;male;NA;NA;NA;4;4
4588;female;NA;NA;NA;1;1
4589;female;NA;NA;NA;3;3
4590;female;NA;NA;NA;2;2
4591;female;NA;NA;NA;1;1
4592;male;NA;NA;NA;2;2
4593;female;NA;NA;NA;2;2
4594;male;NA;NA;NA;1;1
4595;male;NA;NA;NA;2;2
4596;female;NA;NA;NA;3;3
4597;male;NA;NA;NA;3;3
4598;male;NA;NA;NA;1;1
4599;female;NA;NA;NA;2;2
4600;male;NA;NA;NA;2;2
4601;female;NA;NA;NA;1;1
4602;female;NA;NA;NA;3;3
4603;female;NA;NA;NA;2;2
4604;male;NA;NA;NA;1;1
4605;male;NA;NA;NA;NA;0
4606;female;NA;NA;NA;NA;0
4607;male;NA;NA;NA;15;15
4608;female;NA;NA;NA;3;3
4609;male;NA;NA;NA;1;1
4610;male;NA;NA;NA;2;2
4611;male;NA;NA;NA;NA;0
4612;female;NA;NA;NA;2;2
4613;male;NA;NA;NA;2;2
4614;male;NA;NA;NA;NA;0
4615;male;NA;NA;NA;1;1
4616;male;NA;NA;NA;1;1
4617;female;NA;NA;NA;2;2
4618;female;NA;NA;NA;1;1
4619;female;NA;NA;NA;2;2
4620;female;NA;NA;NA;3;3
4621;male;NA;NA;NA;1;1
4622;female;NA;NA;NA;NA;0
4623;female;NA;NA;NA;3;3
4624;female;NA;NA;NA;1;1
4625;male;NA;NA;NA;1;1
4626;female;NA;NA;NA;2;2
4627;male;NA;NA;NA;NA;0
4628;female;NA;NA;NA;3;3
4629;male;NA;NA;NA;2;2
4630;female;NA;NA;NA;3;3
4631;male;NA;NA;NA;1;1
4632;male;NA;NA;NA;NA;0
4633;male;NA;NA;NA;NA;0
4634;female;NA;NA;NA;NA;0
4635;female;NA;NA;NA;3;3
4636;male;NA;NA;NA;1;1
4637;male;NA;NA;NA;NA;0
4638;female;NA;NA;NA;3;3
4639;male;NA;NA;NA;1;1
4640;female;NA;NA;NA;3;3
4641;female;NA;NA;NA;NA;0
4642;female;NA;NA;NA;2;2
4643;female;NA;NA;NA;5;5
4644;female;NA;NA;NA;NA;0
4645;male;NA;NA;NA;NA;0
4646;male;NA;NA;NA;2;2
4647;female;NA;NA;NA;1;1
4648;male;NA;NA;NA;2;2
4649;female;NA;NA;NA;1;1
4650;male;NA;NA;NA;2;2
4651;female;NA;NA;NA;2;2
4652;female;NA;NA;NA;1;1
4653;female;NA;NA;NA;NA;0
4654;female;NA;NA;NA;1;1
4655;male;NA;NA;NA;43;43
4656;male;NA;NA;NA;101;101
4657;male;NA;NA;NA;24;24
4658;male;NA;NA;NA;59;59
4659;male;NA;NA;NA;3;3
4660;male;NA;NA;NA;7;7
4661;female;NA;NA;NA;4;4
4662;male;NA;NA;NA;1;1
4663;female;NA;NA;NA;NA;0
4664;male;NA;NA;NA;1;1
4665;female;NA;NA;NA;2;2
4666;male;NA;NA;NA;6;6
4667;male;NA;NA;NA;NA;0
4668;male;NA;NA;NA;55;55
4669;male;NA;NA;NA;87;87
4670;male;NA;NA;NA;8;8
4671;male;NA;NA;NA;24;24
4672;female;NA;NA;NA;13;13
4673;male;NA;NA;NA;24;24
4674;male;NA;NA;NA;43;43
4675;male;NA;NA;NA;30;30
4676;male;NA;NA;NA;29;29
4677;male;NA;NA;NA;19;19
4678;male;NA;NA;NA;14;14
4679;male;NA;NA;NA;1;1
4680;male;NA;NA;NA;22;22
4681;male;NA;NA;NA;181;181
4682;male;NA;NA;NA;1;1
4683;male;NA;NA;NA;24;24
4684;male;NA;NA;NA;29;29
4685;female;NA;NA;NA;2;2
4686;female;NA;NA;NA;9;9
4687;female;NA;NA;NA;5;5
4688;male;NA;NA;NA;9;9
4689;male;NA;NA;NA;4;4
4690;male;NA;NA;NA;5;5
4691;male;NA;NA;NA;42;42
